,BlindOrSighted,RandomInterceptByID,Scene,Condition,TrialNumber,Success,Delay,SoundType,NumOfOverlaps,OverlapRWVR,OverlapFP,VisualFeedback
10607,sighted,12,scene2,proxies_data,5,1,0.5668959999999998,RW_FOCUS,3,RW+VR,F+P,
10608,sighted,12,scene2,proxies_data,5,1,0.8671880000000058,RW_PERIPHERAL,3,RW+VR,F+P,
10609,sighted,12,scene2,proxies_data,5,1,0.967041100000003,VR_FOCUS,4,RW+VR,F+P,
10610,sighted,12,scene2,proxies_data,5,1,1.0671389999999974,RW_PERIPHERAL,3,RW+VR,F+P,
10611,sighted,12,scene2,proxies_data,5,1,0.7670910000000077,VR_PERIPHERAL,3,RW+VR,F+P,
10612,sighted,12,scene2,proxies_data,5,1,1.0339349999999996,RW_PERIPHERAL,3,RW+VR,F+P,
10613,sighted,12,scene2,proxies_data,5,1,0.9003900000000016,RW_PERIPHERAL,3,RW+VR,F+P,
10614,sighted,12,scene2,proxies_data,5,1,0.8671900000000008,RW_PERIPHERAL,4,RW+VR,F+P,
10615,sighted,12,scene2,proxies_data,5,1,0.7670897999999937,VR_PERIPHERAL,3,RW+VR,F+P,
10616,sighted,12,scene2,proxies_data,5,1,0.8669451999999893,VR_FOCUS,4,RW+VR,F+P,
10617,sighted,12,scene2,proxies_data,5,1,0.6340333000000005,VR_PERIPHERAL,3,RW+VR,F+P,
10618,sighted,12,scene2,proxies_data,5,1,0.7336399999999941,VR_PERIPHERAL,3,RW+VR,F+P,
10619,sighted,12,scene2,proxies_data,5,1,0.40014499999999487,RW_FOCUS,3,RW+VR,F+P,
10620,sighted,12,scene2,proxies_data,5,1,0.5336917999999997,RW_FOCUS,3,RW+VR,F+P,
10621,sighted,12,scene2,proxies_data,5,1,0.5002441000000033,RW_FOCUS,2,RW+VR,F,
10622,sighted,12,scene2,baseline,1,1,0.9338376899999998,VR_FOCUS,4,RW+VR,F+P,
10623,sighted,12,scene2,baseline,1,1,1.2005,RW_PERIPHERAL,3,RW+VR,F+P,
10624,sighted,12,scene2,baseline,1,1,0.9671030000000016,VR_FOCUS,6,RW+VR,F+P,
10625,sighted,12,scene2,baseline,1,1,0.9338382000000003,VR_PERIPHERAL,3,RW+VR,F+P,
10626,sighted,12,scene2,baseline,1,1,0.9003911000000002,VR_FOCUS,5,RW+VR,F+P,
10627,sighted,12,scene2,baseline,1,1,1.1005250999999987,RW_FOCUS,3,RW+VR,F+P,
10628,sighted,12,scene2,baseline,1,1,0.9004520999999954,VR_FOCUS,5,RW+VR,F+P,
10629,sighted,12,scene2,baseline,1,1,1.4340218000000036,RW_PERIPHERAL,4,RW+VR,F+P,
10630,sighted,12,scene2,baseline,1,1,1.0338099999999955,VR_PERIPHERAL,4,RW+VR,F+P,
10631,sighted,12,scene2,baseline,1,1,0.8670610000000067,RW_FOCUS,2,RW+VR,F,
10632,sighted,12,scene2,baseline,1,1,1.0338144999999983,VR_PERIPHERAL,4,RW+VR,F+P,
10633,sighted,12,scene2,baseline,1,1,1.700743199999998,RW_PERIPHERAL,5,RW+VR,F+P,
10634,sighted,12,scene2,baseline,1,1,1.1004659999999973,RW_PERIPHERAL,2,RW+VR,F+P,
10635,sighted,12,scene2,baseline,1,1,1.5006099999999947,VR_PERIPHERAL,3,RW+VR,F+P,
10636,sighted,12,scene2,baseline,1,1,1.100403,RW_FOCUS,2,RW+VR,F,
10637,sighted,12,scene2,baseline,1,1,1.1337899999999976,VR_PERIPHERAL,3,RW+VR,F+P,
10638,sighted,12,scene2,baseline,1,1,1.267150000000008,VR_FOCUS,3,RW+VR,F+P,
10639,sighted,12,scene2,baseline,1,0,0.0,RW_FOCUS,2,RW+VR,F,
10640,sighted,12,scene2,baseline,1,0,0.0,RW_PERIPHERAL,3,RW+VR,F+P,
10641,sighted,12,scene2,baseline,1,0,0.0,RW_FOCUS,2,RW+VR,F,
10642,sighted,12,scene2,baseline,2,1,0.76696761,VR_FOCUS,4,RW+VR,F+P,
10643,sighted,12,scene2,baseline,2,1,0.8336790000000001,VR_PERIPHERAL,4,RW+VR,F+P,
10644,sighted,12,scene2,baseline,2,1,0.8337399999999988,VR_FOCUS,4,RW+VR,F+P,
10645,sighted,12,scene2,baseline,2,1,0.8336189999999988,VR_PERIPHERAL,3,RW+VR,F+P,
10646,sighted,12,scene2,baseline,2,1,1.1337899000000036,RW_PERIPHERAL,3,RW+VR,F+P,
10647,sighted,12,scene2,baseline,2,1,0.8336187999999964,RW_FOCUS,3,RW+VR,F+P,
10648,sighted,12,scene2,baseline,2,1,0.7679459999999949,VR_PERIPHERAL,2,VR,F+P,
10649,sighted,12,scene2,baseline,2,1,0.8336174000000014,RW_PERIPHERAL,3,RW+VR,F+P,
10650,sighted,12,scene2,baseline,2,1,1.0004886999999982,VR_FOCUS,4,RW+VR,F+P,
10651,sighted,12,scene2,baseline,2,1,0.9337100000000049,RW_FOCUS,3,RW+VR,F+P,
10652,sighted,12,scene2,baseline,2,1,1.0671393800000004,RW_PERIPHERAL,4,RW+VR,F+P,
10653,sighted,12,scene2,baseline,2,1,0.8669440000000002,RW_FOCUS,3,RW+VR,F+P,
10654,sighted,12,scene2,baseline,2,1,1.0336929999999995,VR_FOCUS,5,RW+VR,F+P,
10655,sighted,12,scene2,baseline,2,1,0.9670399999999972,VR_FOCUS,3,RW+VR,F+P,
10656,sighted,12,scene2,baseline,2,1,1.1004640999999964,RW_PERIPHERAL,4,RW+VR,F+P,
10657,sighted,12,scene2,baseline,2,1,1.0671999999999997,RW_FOCUS,4,RW+VR,F+P,
10658,sighted,12,scene2,baseline,2,1,0.5341780000000043,VR_PERIPHERAL,2,VR,F+P,
10659,sighted,12,scene2,baseline,2,1,0.800415000000001,VR_PERIPHERAL,3,RW+VR,F+P,
10660,sighted,12,scene2,baseline,2,1,0.9337163000000004,RW_PERIPHERAL,2,RW+VR,F+P,
10661,sighted,12,scene2,baseline,2,1,0.6336670000000026,RW_FOCUS,3,RW+VR,F+P,
10662,sighted,12,scene2,baseline,3,1,0.73364238,VR_FOCUS,5,RW+VR,F+P,
10663,sighted,12,scene2,baseline,3,1,0.8002938000000022,VR_PERIPHERAL,5,RW+VR,F+P,
10664,sighted,12,scene2,baseline,3,1,1.0671385999999998,RW_PERIPHERAL,6,RW+VR,F+P,
10665,sighted,12,scene2,baseline,3,1,0.8004140999999976,VR_PERIPHERAL,3,RW+VR,F+P,
10666,sighted,12,scene2,baseline,3,1,0.8670643000000027,RW_PERIPHERAL,3,RW+VR,F+P,
10667,sighted,12,scene2,baseline,3,1,0.9003900000000016,RW_FOCUS,2,RW+VR,F,
10668,sighted,12,scene2,baseline,3,1,0.9005129999999966,RW_PERIPHERAL,4,RW+VR,F+P,
10669,sighted,12,scene2,baseline,3,1,0.7001942999999997,VR_PERIPHERAL,3,RW+VR,F+P,
10670,sighted,12,scene2,baseline,3,1,0.866943500000005,VR_FOCUS,4,RW+VR,F+P,
10671,sighted,12,scene2,baseline,3,1,0.6671149999999955,VR_PERIPHERAL,3,RW+VR,F+P,
10672,sighted,12,scene2,baseline,3,1,0.8002927,RW_PERIPHERAL,2,RW+VR,F+P,
10673,sighted,12,scene2,baseline,3,1,0.9337163000000004,VR_FOCUS,6,RW+VR,F+P,
10674,sighted,12,scene2,baseline,3,1,1.067139300000001,VR_FOCUS,5,RW+VR,F+P,
10675,sighted,12,scene2,baseline,3,1,0.8002924000000036,VR_FOCUS,4,RW+VR,F+P,
10676,sighted,12,scene2,baseline,3,1,0.9669200000000018,RW_PERIPHERAL,2,RW+VR,F+P,
10677,sighted,12,scene2,baseline,3,1,0.8670663000000012,RW_FOCUS,4,RW+VR,F+P,
10678,sighted,12,scene2,baseline,3,1,0.7003179999999958,VR_PERIPHERAL,3,RW+VR,F+P,
10679,sighted,12,scene2,baseline,3,1,0.7337700000000069,RW_FOCUS,3,RW+VR,F+P,
10680,sighted,12,scene2,baseline,3,1,0.666991000000003,RW_FOCUS,2,RW+VR,F,
10681,sighted,12,scene2,baseline,3,1,0.8002899999999968,RW_FOCUS,3,RW+VR,F+P,
10682,sighted,12,scene2,baseline,4,1,0.8670649999999993,VR_FOCUS,4,RW+VR,F+P,
10683,sighted,12,scene2,baseline,4,1,0.7003179999999993,RW_PERIPHERAL,3,RW+VR,F+P,
10684,sighted,12,scene2,baseline,4,1,0.6669926000000004,VR_FOCUS,6,RW+VR,F+P,
10685,sighted,12,scene2,baseline,4,1,0.8002934999999987,RW_PERIPHERAL,4,RW+VR,F+P,
10686,sighted,12,scene2,baseline,4,1,0.8336183999999989,VR_PERIPHERAL,4,RW+VR,F+P,
10687,sighted,12,scene2,baseline,4,1,1.0336931000000007,VR_FOCUS,5,RW+VR,F+P,
10688,sighted,12,scene2,baseline,4,1,0.8004145999999963,RW_PERIPHERAL,2,RW+VR,F+P,
10689,sighted,12,scene2,baseline,4,1,0.8004148999999998,VR_PERIPHERAL,3,RW+VR,F+P,
10690,sighted,12,scene2,baseline,4,1,0.666870700000004,RW_FOCUS,3,RW+VR,F+P,
10691,sighted,12,scene2,baseline,4,1,0.7337610000000012,RW_FOCUS,3,RW+VR,F+P,
10692,sighted,12,scene2,baseline,4,1,0.967041,VR_PERIPHERAL,2,VR,F+P,
10693,sighted,12,scene2,baseline,4,1,0.6669928000000027,VR_PERIPHERAL,3,RW+VR,F+P,
10694,sighted,12,scene2,baseline,4,1,1.1004639999999952,RW_PERIPHERAL,4,RW+VR,F+P,
10695,sighted,12,scene2,baseline,4,1,1.0003680000000017,VR_FOCUS,4,RW+VR,F+P,
10696,sighted,12,scene2,baseline,4,1,0.9337146999999959,VR_FOCUS,4,RW+VR,F+P,
10697,sighted,12,scene2,baseline,4,1,0.8004155999999973,RW_FOCUS,3,RW+VR,F+P,
10698,sighted,12,scene2,baseline,4,1,0.8337409000000022,RW_FOCUS,2,RW+VR,F,
10699,sighted,12,scene2,baseline,4,1,1.03381499999999,VR_PERIPHERAL,3,RW+VR,F+P,
10700,sighted,12,scene2,baseline,4,1,0.700317400000003,RW_FOCUS,3,RW+VR,F+P,
10701,sighted,12,scene2,baseline,4,1,0.9003912000000014,RW_PERIPHERAL,5,RW+VR,F+P,
10702,sighted,12,scene2,baseline,5,1,0.6671149999999999,VR_FOCUS,4,RW+VR,F+P,
10703,sighted,12,scene2,baseline,5,1,0.9671634999999998,RW_FOCUS,3,RW+VR,F+P,
10704,sighted,12,scene2,baseline,5,1,0.7336433999999983,VR_FOCUS,6,RW+VR,F+P,
10705,sighted,12,scene2,baseline,5,1,0.7669680000000021,RW_PERIPHERAL,4,RW+VR,F+P,
10706,sighted,12,scene2,baseline,5,1,0.7003170000000054,VR_PERIPHERAL,4,RW+VR,F+P,
10707,sighted,12,scene2,baseline,5,1,0.933716099999998,RW_PERIPHERAL,3,RW+VR,F+P,
10708,sighted,12,scene2,baseline,5,1,0.7003157999999985,VR_PERIPHERAL,2,VR,F+P,
10709,sighted,12,scene2,baseline,5,1,0.8002935000000022,RW_PERIPHERAL,3,RW+VR,F+P,
10710,sighted,12,scene2,baseline,5,1,1.0336914999999962,RW_PERIPHERAL,3,RW+VR,F+P,
10711,sighted,12,scene2,baseline,5,1,0.6669899999999984,VR_PERIPHERAL,3,RW+VR,F+P,
10712,sighted,12,scene2,baseline,5,1,0.6335455999999997,VR_PERIPHERAL,3,RW+VR,F+P,
10713,sighted,12,scene2,baseline,5,1,0.7670898999999984,VR_PERIPHERAL,2,VR,F+P,
10714,sighted,12,scene2,baseline,5,1,0.7669660000000036,VR_FOCUS,5,RW+VR,F+P,
10715,sighted,12,scene2,baseline,5,1,0.9003899999999945,VR_FOCUS,4,RW+VR,F+P,
10716,sighted,12,scene2,baseline,5,1,1.2337599999999966,VR_FOCUS,4,RW+VR,F+P,
10717,sighted,12,scene2,baseline,5,1,0.800415000000001,RW_PERIPHERAL,3,RW+VR,F+P,
10718,sighted,12,scene2,baseline,5,1,0.5667730000000049,RW_FOCUS,3,RW+VR,F+P,
10719,sighted,12,scene2,baseline,5,1,0.6669900000000126,RW_FOCUS,3,RW+VR,F+P,
10720,sighted,12,scene2,baseline,5,1,0.6335450000000016,RW_FOCUS,3,RW+VR,F+P,
10721,sighted,12,scene2,baseline,5,1,0.5002442000000045,RW_FOCUS,3,RW+VR,F+P,
10722,sighted,12,scene2,noise_cancellation,1,1,1.10046366,VR_FOCUS,4,RW+VR,F+P,
10723,sighted,12,scene2,noise_cancellation,1,1,0.733642699999999,VR_PERIPHERAL,3,RW+VR,F+P,
10724,sighted,12,scene2,noise_cancellation,1,1,0.9670415999999982,RW_PERIPHERAL,3,RW+VR,F+P,
10725,sighted,12,scene2,noise_cancellation,1,1,0.6669929000000003,RW_FOCUS,2,RW+VR,F,
10726,sighted,12,scene2,noise_cancellation,1,1,0.8337410999999975,RW_FOCUS,4,RW+VR,F+P,
10727,sighted,12,scene2,noise_cancellation,1,1,1.3339849999999984,VR_FOCUS,5,RW+VR,F+P,
10728,sighted,12,scene2,noise_cancellation,1,1,0.7670900000000032,VR_FOCUS,3,RW+VR,F+P,
10729,sighted,12,scene2,noise_cancellation,1,1,0.7003179999999958,RW_FOCUS,3,RW+VR,F+P,
10730,sighted,12,scene2,noise_cancellation,1,1,0.7003199999999907,VR_PERIPHERAL,4,RW+VR,F+P,
10731,sighted,12,scene2,noise_cancellation,1,1,0.767089999999996,RW_FOCUS,4,RW+VR,F+P,
10732,sighted,12,scene2,noise_cancellation,1,1,0.900269999999999,VR_FOCUS,5,RW+VR,F+P,
10733,sighted,12,scene2,noise_cancellation,1,1,0.7336430000000007,VR_PERIPHERAL,5,RW+VR,F+P,
10734,sighted,12,scene2,noise_cancellation,1,1,0.7004400000000004,VR_PERIPHERAL,2,VR,F+P,
10735,sighted,12,scene2,noise_cancellation,1,1,0.7003175000000041,VR_FOCUS,4,RW+VR,F+P,
10736,sighted,12,scene2,noise_cancellation,1,1,0.8002934999999987,VR_PERIPHERAL,3,RW+VR,F+P,
10737,sighted,12,scene2,noise_cancellation,1,1,0.9003912000000014,RW_PERIPHERAL,3,RW+VR,F+P,
10738,sighted,12,scene2,noise_cancellation,1,1,1.1672372000000024,RW_PERIPHERAL,4,RW+VR,F+P,
10739,sighted,12,scene2,noise_cancellation,1,1,1.1671099999999939,RW_PERIPHERAL,4,RW+VR,F+P,
10740,sighted,12,scene2,noise_cancellation,1,0,0.0,RW_FOCUS,3,RW+VR,F+P,
10741,sighted,12,scene2,noise_cancellation,1,0,0.0,RW_PERIPHERAL,4,RW+VR,F+P,
10742,sighted,12,scene2,noise_cancellation,2,1,1.0338139999999996,VR_FOCUS,3,RW+VR,F+P,
10743,sighted,12,scene2,noise_cancellation,2,1,0.8336179999999995,RW_PERIPHERAL,3,RW+VR,F+P,
10744,sighted,12,scene2,noise_cancellation,2,1,0.7003180000000011,VR_PERIPHERAL,3,RW+VR,F+P,
10745,sighted,12,scene2,noise_cancellation,2,1,0.7336430000000007,RW_FOCUS,2,RW+VR,F,
10746,sighted,12,scene2,noise_cancellation,2,1,0.6335453999999991,VR_PERIPHERAL,3,RW+VR,F+P,
10747,sighted,12,scene2,noise_cancellation,2,1,0.7003176000000053,RW_FOCUS,2,RW+VR,F,
10748,sighted,12,scene2,noise_cancellation,2,1,0.7335208000000009,VR_PERIPHERAL,4,RW+VR,F+P,
10749,sighted,12,scene2,noise_cancellation,2,1,0.5003658999999985,RW_FOCUS,3,RW+VR,F+P,
10750,sighted,12,scene2,noise_cancellation,2,1,0.7001953000000043,VR_PERIPHERAL,2,VR,F+P,
10751,sighted,12,scene2,noise_cancellation,2,1,0.8337400000000059,RW_PERIPHERAL,4,RW+VR,F+P,
10752,sighted,12,scene2,noise_cancellation,2,1,0.6003450000000043,RW_FOCUS,4,RW+VR,F+P,
10753,sighted,12,scene2,noise_cancellation,2,1,0.7669685999999984,VR_FOCUS,5,RW+VR,F+P,
10754,sighted,12,scene2,noise_cancellation,2,1,0.900512599999999,VR_FOCUS,6,RW+VR,F+P,
10755,sighted,12,scene2,noise_cancellation,2,1,1.2004380000000054,RW_PERIPHERAL,5,RW+VR,F+P,
10756,sighted,12,scene2,noise_cancellation,2,1,0.6336669999999955,VR_FOCUS,4,RW+VR,F+P,
10757,sighted,12,scene2,noise_cancellation,2,1,0.7669679999999985,RW_PERIPHERAL,3,RW+VR,F+P,
10758,sighted,12,scene2,noise_cancellation,2,1,1.0002455999999995,VR_FOCUS,3,RW+VR,F+P,
10759,sighted,12,scene2,noise_cancellation,2,1,1.1004640000000023,RW_PERIPHERAL,3,RW+VR,F+P,
10760,sighted,12,scene2,noise_cancellation,2,1,0.767089999999996,VR_PERIPHERAL,4,RW+VR,F+P,
10761,sighted,12,scene2,noise_cancellation,2,0,0.0,RW_FOCUS,2,RW+VR,F,
10762,sighted,12,scene2,noise_cancellation,3,1,0.7001949999999999,VR_FOCUS,4,RW+VR,F+P,
10763,sighted,12,scene2,noise_cancellation,3,1,0.6669920000000005,VR_PERIPHERAL,2,VR,F+P,
10764,sighted,12,scene2,noise_cancellation,3,1,1.0006099999999982,RW_PERIPHERAL,4,RW+VR,F+P,
10765,sighted,12,scene2,noise_cancellation,3,1,0.666992999999998,VR_PERIPHERAL,3,RW+VR,F+P,
10766,sighted,12,scene2,noise_cancellation,3,1,0.7670906000000031,RW_FOCUS,3,RW+VR,F+P,
10767,sighted,12,scene2,noise_cancellation,3,1,0.8338627999999986,RW_PERIPHERAL,4,RW+VR,F+P,
10768,sighted,12,scene2,noise_cancellation,3,1,0.7004401000000016,RW_FOCUS,4,RW+VR,F+P,
10769,sighted,12,scene2,noise_cancellation,3,1,1.0003669999999971,VR_FOCUS,4,RW+VR,F+P,
10770,sighted,12,scene2,noise_cancellation,3,1,0.8004162000000008,RW_PERIPHERAL,3,RW+VR,F+P,
10771,sighted,12,scene2,noise_cancellation,3,1,0.700201000000007,VR_PERIPHERAL,3,RW+VR,F+P,
10772,sighted,12,scene2,noise_cancellation,3,1,0.8670600000000093,RW_FOCUS,2,RW+VR,F,
10773,sighted,12,scene2,noise_cancellation,3,1,0.8001709999999989,RW_FOCUS,2,RW+VR,F,
10774,sighted,12,scene2,noise_cancellation,3,1,1.067140000000002,VR_FOCUS,5,RW+VR,F+P,
10775,sighted,12,scene2,noise_cancellation,3,1,0.967041100000003,VR_FOCUS,5,RW+VR,F+P,
10776,sighted,12,scene2,noise_cancellation,3,1,0.7003167000000019,VR_PERIPHERAL,4,RW+VR,F+P,
10777,sighted,12,scene2,noise_cancellation,3,1,1.2004400000000004,VR_FOCUS,4,RW+VR,F+P,
10778,sighted,12,scene2,noise_cancellation,3,1,0.8669440000000002,RW_PERIPHERAL,3,RW+VR,F+P,
10779,sighted,12,scene2,noise_cancellation,3,1,1.0004890000000017,RW_FOCUS,4,RW+VR,F+P,
10780,sighted,12,scene2,noise_cancellation,3,1,0.766966999999994,VR_PERIPHERAL,4,RW+VR,F+P,
10781,sighted,12,scene2,noise_cancellation,3,1,1.3338646999999924,RW_PERIPHERAL,3,RW+VR,F+P,
10782,sighted,12,scene2,noise_cancellation,4,1,0.9002684200000006,VR_FOCUS,4,RW+VR,F+P,
10783,sighted,12,scene2,noise_cancellation,4,1,0.6335452000000004,RW_FOCUS,3,RW+VR,F+P,
10784,sighted,12,scene2,noise_cancellation,4,1,1.2672129000000005,VR_FOCUS,5,RW+VR,F+P,
10785,sighted,12,scene2,noise_cancellation,4,1,0.9338379000000003,RW_PERIPHERAL,3,RW+VR,F+P,
10786,sighted,12,scene2,noise_cancellation,4,1,0.8004140000000035,VR_FOCUS,6,RW+VR,F+P,
10787,sighted,12,scene2,noise_cancellation,4,1,0.8337410000000034,RW_FOCUS,4,RW+VR,F+P,
10788,sighted,12,scene2,noise_cancellation,4,1,1.1337880000000027,VR_PERIPHERAL,4,RW+VR,F+P,
10789,sighted,12,scene2,noise_cancellation,4,1,0.6335468000000049,VR_FOCUS,2,RW+VR,F+P,
10790,sighted,12,scene2,noise_cancellation,4,1,0.9337142999999983,VR_FOCUS,4,RW+VR,F+P,
10791,sighted,12,scene2,noise_cancellation,4,1,0.933715399999997,RW_PERIPHERAL,4,RW+VR,F+P,
10792,sighted,12,scene2,noise_cancellation,4,1,0.5334477,VR_PERIPHERAL,2,VR,F+P,
10793,sighted,12,scene2,noise_cancellation,4,1,0.9337160000000004,RW_FOCUS,3,RW+VR,F+P,
10794,sighted,12,scene2,noise_cancellation,4,1,0.9670415999999946,RW_PERIPHERAL,5,RW+VR,F+P,
10795,sighted,12,scene2,noise_cancellation,4,1,2.901367999999998,RW_PERIPHERAL,5,RW+VR,F+P,
10796,sighted,12,scene2,noise_cancellation,4,1,1.0336929999999995,VR_PERIPHERAL,4,RW+VR,F+P,
10797,sighted,12,scene2,noise_cancellation,4,1,1.2009280999999987,RW_PERIPHERAL,2,RW+VR,F+P,
10798,sighted,12,scene2,noise_cancellation,4,1,0.7003200000000049,RW_FOCUS,3,RW+VR,F+P,
10799,sighted,12,scene2,noise_cancellation,4,1,0.6669923000000004,VR_PERIPHERAL,3,RW+VR,F+P,
10800,sighted,12,scene2,noise_cancellation,4,1,0.666870000000003,VR_PERIPHERAL,3,RW+VR,F+P,
10801,sighted,12,scene2,noise_cancellation,4,1,0.6669940000000025,RW_FOCUS,3,RW+VR,F+P,
10802,sighted,12,scene2,noise_cancellation,5,1,1.0671394000000003,VR_FOCUS,5,RW+VR,F+P,
10803,sighted,12,scene2,noise_cancellation,5,1,0.8002938000000004,RW_PERIPHERAL,4,RW+VR,F+P,
10804,sighted,12,scene2,noise_cancellation,5,1,0.9003909999999999,VR_PERIPHERAL,2,VR,F+P,
10805,sighted,12,scene2,noise_cancellation,5,1,0.666992999999998,VR_PERIPHERAL,5,RW+VR,F+P,
10806,sighted,12,scene2,noise_cancellation,5,1,1.0963139999999996,RW_PERIPHERAL,3,RW+VR,F+P,
10807,sighted,12,scene2,noise_cancellation,5,1,0.9338391000000001,RW_FOCUS,3,RW+VR,F+P,
10808,sighted,12,scene2,noise_cancellation,5,1,0.900509999999997,RW_PERIPHERAL,3,RW+VR,F+P,
10809,sighted,12,scene2,noise_cancellation,5,1,0.6335456999999991,RW_FOCUS,3,RW+VR,F+P,
10810,sighted,12,scene2,noise_cancellation,5,1,0.6002202999999966,VR_PERIPHERAL,4,RW+VR,F+P,
10811,sighted,12,scene2,noise_cancellation,5,1,1.0003650000000022,RW_PERIPHERAL,3,RW+VR,F+P,
10812,sighted,12,scene2,noise_cancellation,5,1,0.9671599999999927,VR_PERIPHERAL,3,RW+VR,F+P,
10813,sighted,12,scene2,noise_cancellation,5,1,0.9338383000000015,RW_FOCUS,3,RW+VR,F+P,
10814,sighted,12,scene2,noise_cancellation,5,1,0.7336433999999983,VR_PERIPHERAL,3,RW+VR,F+P,
10815,sighted,12,scene2,noise_cancellation,5,1,0.7003199999999978,RW_FOCUS,3,RW+VR,F+P,
10816,sighted,12,scene2,noise_cancellation,5,1,0.9337152000000017,VR_FOCUS,4,RW+VR,F+P,
10817,sighted,12,scene2,noise_cancellation,5,1,0.8004200000000026,RW_FOCUS,3,RW+VR,F+P,
10818,sighted,12,scene2,noise_cancellation,5,1,0.9002693999999991,VR_FOCUS,5,RW+VR,F+P,
10819,sighted,12,scene2,noise_cancellation,5,1,1.200562699999999,RW_PERIPHERAL,5,RW+VR,F+P,
10820,sighted,12,scene2,noise_cancellation,5,1,0.8670670000000058,VR_FOCUS,6,RW+VR,F+P,
10821,sighted,12,scene2,noise_cancellation,5,1,0.9670439999999942,VR_FOCUS,4,RW+VR,F+P,
10822,sighted,12,scene3,proxies_data,1,1,1.2672119999999998,VR_FOCUS,3,RW+VR,F+P,
10823,sighted,12,scene3,proxies_data,1,1,1.2338868999999981,VR_PERIPHERAL,3,RW+VR,F+P,
10824,sighted,12,scene3,proxies_data,1,1,11.104735899999998,RW_FOCUS,5,RW+VR,F+P,
10825,sighted,12,scene3,proxies_data,1,1,1.200562099999999,VR_PERIPHERAL,4,RW+VR,F+P,
10826,sighted,12,scene3,proxies_data,1,1,0.8670655999999966,RW_PERIPHERAL,4,RW+VR,F+P,
10827,sighted,12,scene3,proxies_data,1,1,0.8337410000000034,RW_PERIPHERAL,3,RW+VR,F+P,
10828,sighted,12,scene3,proxies_data,1,1,1.1003424999999964,RW_FOCUS,4,RW+VR,F+P,
10829,sighted,12,scene3,proxies_data,1,1,1.3006579999999985,VR_FOCUS,5,RW+VR,F+P,
10830,sighted,12,scene3,proxies_data,1,1,1.4672900000000055,RW_FOCUS,3,RW+VR,F+P,
10831,sighted,12,scene3,proxies_data,1,1,1.534058,RW_PERIPHERAL,3,RW+VR,F+P,
10832,sighted,12,scene3,proxies_data,1,1,1.1672370999999977,RW_PERIPHERAL,4,RW+VR,F+P,
10833,sighted,12,scene3,proxies_data,1,1,1.4675298000000012,VR_FOCUS,4,RW+VR,F+P,
10834,sighted,12,scene3,proxies_data,1,1,1.6339100000000002,RW_FOCUS,5,RW+VR,F+P,
10835,sighted,12,scene3,proxies_data,1,1,0.9337159999999898,RW_PERIPHERAL,3,RW+VR,F+P,
10836,sighted,12,scene3,proxies_data,1,1,1.1672300000000035,VR_PERIPHERAL,2,RW+VR,F+P,
10837,sighted,12,scene3,proxies_data,1,1,0.8004169000000019,VR_PERIPHERAL,3,RW+VR,F+P,
10838,sighted,12,scene3,proxies_data,1,1,1.0003645000000034,VR_FOCUS,3,RW+VR,F,
10839,sighted,12,scene3,proxies_data,1,1,1.0336920999999997,RW_FOCUS,5,RW+VR,F+P,
10840,sighted,12,scene3,proxies_data,1,1,0.9669170999999963,VR_PERIPHERAL,4,RW+VR,F+P,
10841,sighted,12,scene3,proxies_data,1,0,0.0,VR_FOCUS,4,RW+VR,F+P,
10842,sighted,12,scene3,proxies_data,1,0,0.0,RW_FOCUS,4,RW,F+P,
10843,sighted,12,scene3,proxies_data,1,0,0.0,VR_FOCUS,4,RW+VR,F+P,
10844,sighted,12,scene3,proxies_data,2,1,0.9003905800000003,VR_FOCUS,4,RW+VR,F+P,
10845,sighted,12,scene3,proxies_data,2,1,1.3005373000000002,VR_PERIPHERAL,6,RW+VR,F+P,
10846,sighted,12,scene3,proxies_data,2,1,2.9680180000000007,RW_FOCUS,6,RW+VR,F+P,
10847,sighted,12,scene3,proxies_data,2,1,0.8337402000000012,VR_FOCUS,5,RW+VR,F+P,
10848,sighted,12,scene3,proxies_data,2,1,1.166993000000005,VR_PERIPHERAL,4,RW+VR,F+P,
10849,sighted,12,scene3,proxies_data,2,1,0.9335942000000017,RW_PERIPHERAL,3,RW+VR,F+P,
10850,sighted,12,scene3,proxies_data,2,1,1.0007299999999972,RW_FOCUS,3,RW+VR,F+P,
10851,sighted,12,scene3,proxies_data,2,1,0.8337402999999952,RW_PERIPHERAL,4,RW+VR,F+P,
10852,sighted,12,scene3,proxies_data,2,1,0.9003914999999978,VR_PERIPHERAL,6,RW+VR,F+P,
10853,sighted,12,scene3,proxies_data,2,1,1.067136099999999,RW_PERIPHERAL,5,RW+VR,F+P,
10854,sighted,12,scene3,proxies_data,2,1,0.9670399999999972,VR_PERIPHERAL,4,RW+VR,F+P,
10855,sighted,12,scene3,proxies_data,2,1,0.7336430000000007,RW_FOCUS,5,RW+VR,F+P,
10856,sighted,12,scene3,proxies_data,2,1,5.202148000000001,VR_FOCUS,6,RW+VR,F+P,
10857,sighted,12,scene3,proxies_data,2,1,1.2673300000000012,RW_FOCUS,3,RW+VR,F+P,
10858,sighted,12,scene3,proxies_data,2,1,0.9338385999999996,RW_PERIPHERAL,5,RW+VR,F+P,
10859,sighted,12,scene3,proxies_data,2,1,0.8337406999999999,VR_PERIPHERAL,3,RW+VR,F+P,
